Konten,Judul video,Waktu publikasi video,Durasi,Penayangan tak dilewati,Rata-rata durasi tonton,Persentase penayangan rata-rata (%),Diviralkan,Poin hype,Subscriber yang diperoleh,Subscriber yang hilang,Suka,Tidak suka,Suka (vs. tidak suka) (%),Pembagian,Komentar ditambahkan,Pendapatan transaksi (IDR),Transaksi,YouTube Premium (IDR),Iklan Halaman Tonton (IDR),Estimasi pendapatan DoubleClick (IDR),Estimasi pendapatan AdSense (IDR),Pendapatan iklan YouTube (IDR),Tayangan iklan,CPM berbasis-pemutaran (IDR),CPM (IDR),Estimasi pemutaran yang dimonetisasi,RPM (IDR),Rubi,Klik produk,Tayangan produk,Total penjualan (IDR),Pesanan,Komisi yang disetujui (IDR),Komisi tertunda (IDR),Komisi yang dihapus (IDR),Penayangan YouTube Premium,Waktu tonton YouTube Premium (jam),Jam streaming,Set pengingat,Pesan chat,Reaksi,Perubahan jumlah subscriber per postingan,Penayangan klip komunitas,Waktu tonton dari klip komunitas (jam),Jumlah klik pada kartu,Kartu ditampilkan,Jumlah klik pada teaser kartu,Teaser kartu ditampilkan,Klik pada elemen layar akhir,Klik per elemen layar akhir yang ditampilkan (%),Elemen layar akhir yang ditampilkan,Penayangan,Waktu tonton (jam),Subscriber,Estimasi pendapatan (IDR),Tayangan,Rasio klik-tayang dari tayangan (%),avg_watch_seconds,durasi_detik,published_at,like_rate,comment_rate,share_rate,dislike_ratio,engagement_rate,watch_time_ratio,revenue_per_view,subscriber_net,subscriber_net_per_view,ctr,impression_to_view_rate,upload_hour,upload_day,upload_day_name,upload_month,upload_year,video_age_days,duration_bucket,title_length,title_words,sensational_count,has_symbol,caps_ratio,topic_cluster,topic_score,entity_count,avg_watch_minutes,perf_score,performance_class
RfQtnPD84ec,GEMPAR! KIM JONG-UN PIMPIN PERANG IRAN DIBANTU RUSIA DAN JERMAN! AS-ISRAEL TERPURUK!,"Mar 26, 2026",600.0,2774.0,0:04:08,41.42,0.0,0.0,2.0,1.0,74.0,1.0,98.67,2.0,11.0,0.0,0.0,192.919,17279.193,0.0,17279.193,31437.609,3363.0,11096.932,9348.085,2833.0,6305.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.5752,0.2,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.07,1639.0,2774.0,191.4813,1.0,17472.112,8742.0,20.3,248.0,600.0,2026-03-26,0.026676279740447006,0.003965392934390771,0.0007209805335255948,0.013333333333333334,0.03136265320836337,0.41333333333333333,6.298526315789474,1.0,0.0003604902667627974,0.203,0.31731869137497143,0,3,Thursday,3,2026,21,panjang (7-15 mnt),84,12,2,0,1.0,israel_palestina,1,3,4.133333333333334,11465.866666666669,rendah
U4cnEpUHGRg,"GEMPAR! RI PIMPIN 7 NEGARA DI GAZA, ISRAEL GEMETAR TNI USIR TENTARA IDF","Feb 23, 2026",126.0,2737.0,0:01:17,61.4,0.0,0.0,2.0,0.0,155.0,6.0,96.27,4.0,6.0,0.0,0.0,10.08,0.0,0.0,0.0,,,,,,278.328,0.0,1.0,2023.0,0.0,0.0,0.0,0.0,0.0,11.0,0.1034,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4469.0,59.0885,2.0,760.955,15167.0,7.66,77.0,126.0,2026-02-23,0.03468337435667935,0.0013425822331617813,0.0008950548221078541,0.037267080745341616,0.03692101141194898,0.6111111111111112,0.17027411053927055,2.0,0.00044752741105392703,0.0766,0.2946528647722028,0,0,Monday,2,2026,52,pendek (1-3 mnt),71,13,1,0,1.0,israel_palestina,3,4,1.2833333333333334,5735.216666666667,rendah
D32wcKU5avk,"DPR MALAYSIA RICUH! PM ANWAR SERAHKAN WILAYAH KE INDONESIA, DPR TAK TERIMA PMX BERKHIANAT","Feb 7, 2026",671.0,2733.0,0:04:12,37.68,0.0,0.0,1.0,0.0,47.0,2.0,95.92,3.0,16.0,0.0,0.0,135.095,13391.99,0.0,13391.99,24368.293,2892.0,9901.785,8426.104,2461.0,4948.339,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,22.0,1.4582,0.2195,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3,386.0,2733.0,191.9608,1.0,13527.085,14134.0,14.14,252.0,671.0,2026-02-07,0.017197219173069888,0.005854372484449323,0.0010976948408342481,0.04081632653061224,0.024149286498353458,0.37555886736214605,4.949537138675448,1.0,0.00036589828027808267,0.1414,0.19336352058865147,0,5,Saturday,2,2026,68,panjang (7-15 mnt),89,14,0,0,1.0,malaysia,1,1,4.2,11478.6,rendah
CoFuFsKFrxA,GEGER! TURIS MALAYSIA SYOK LIHAT JAKARTA MEWAH TAPI BINGUNG WARGANYA NYARI KERJA DI KUALA LUMPUR,"Mar 16, 2026",664.0,2729.0,0:03:16,29.53,0.0,0.0,0.0,0.0,40.0,0.0,100.0,3.0,13.0,0.0,0.0,115.964,11868.78,0.0,11868.78,21575.848,2683.0,9961.149,8041.688,2166.0,4395.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.2213,0.2178,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.06,945.0,2729.0,148.6377,0.0,11984.744,16981.0,12.55,196.0,664.0,2026-03-16,0.014657383657017223,0.004763649688530597,0.0010993037742762918,0.0,0.020520337119824112,0.29518072289156627,4.391624770978381,0.0,0.0,0.1255,0.1607090277368824,0,0,Monday,3,2026,31,panjang (7-15 mnt),96,15,1,0,1.0,malaysia,1,1,3.2666666666666666,8914.733333333334,rendah
lduTiErgFEY,"20 NEGARA MERINDING! TNI AL KIRIM FREGAT SILUMAN KE AUSTRALIA, MALAYSIA AUTO IRI BESAR!","Mar 5, 2026",540.0,2727.0,0:03:24,37.78,0.0,0.0,1.0,2.0,39.0,1.0,97.5,0.0,20.0,0.0,0.0,132.206,13789.567,0.0,13789.567,25100.609,2913.0,9827.96,8616.756,2554.0,5099.372,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,21.0,1.5631,0.1831,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.33,975.0,2727.0,154.532,-1.0,13921.773,11032.0,17.68,204.0,540.0,2026-03-05,0.014301430143014302,0.007334066740007334,0.0,0.025,0.021635496883021636,0.37777777777777777,5.105160616061606,-1.0,-0.0003667033370003667,0.17679999999999998,0.2471899927483684,0,3,Thursday,3,2026,42,panjang (7-15 mnt),87,14,1,0,1.0,malaysia,1,2,3.4,9271.8,rendah
lLvB3gKqQ34,BAGAIMANA JIKA MALAYSIA NEKAT AJAK PERANG⁉️ INDONESIA SIAP RATAKAN DALAM HITUNGAN JAM‼️,"Mar 9, 2026",540.0,2715.0,0:03:40,40.84,0.0,0.0,0.0,0.0,38.0,3.0,92.68,1.0,46.0,0.0,0.0,50.355,15092.819,0.0,15092.819,27459.203,2895.0,11249.161,9485.044,2441.0,5581.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.4852,0.1829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3.21,1310.0,2715.0,166.3248,0.0,15143.174,12828.0,17.15,220.0,540.0,2026-03-09,0.013996316758747698,0.01694290976058932,0.00036832412523020257,0.07317073170731707,0.03130755064456722,0.4074074074074074,5.577596316758748,0.0,0.0,0.17149999999999999,0.21164639850327407,0,0,Monday,3,2026,38,panjang (7-15 mnt),87,12,2,1,1.0,malaysia,1,1,3.6666666666666665,9955.0,rendah
FWf-LbrPbug,"RUSIA-BELARUS INCAR INDONESIA BANGUN PROYEK ANTARIKSA RAHASIA, DUBES IRAN APRESIASI INDONESIA!","Apr 7, 2026",510.0,2705.0,0:03:23,39.87,0.0,0.0,4.0,0.0,56.0,1.0,98.25,2.0,13.0,0.0,0.0,41.201,9021.769,0.0,9021.769,16416.412,2057.0,8792.936,7980.754,1867.0,4284.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.321,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.81,1117.0,2705.0,152.7766,4.0,9062.97,15867.0,12.89,203.0,510.0,2026-04-07,0.020702402957486137,0.004805914972273568,0.0007393715341959334,0.017543859649122806,0.02624768946395564,0.3980392156862745,3.3504510166358594,4.0,0.0014787430683918669,0.12890000000000001,0.17047961177286192,0,1,Tuesday,4,2026,9,panjang (7-15 mnt),94,11,0,0,1.0,amerika_barat,1,2,3.3833333333333333,9151.916666666666,rendah
SSEKPlBTsXw,"PARAH‼️ MALAYSIA BERANI PERMAINKAN INDONESIA, CAPLOK DAN REBUT 3 WILAYAH RI, PRABOWO MURKA!","Jan 27, 2026",600.0,2674.0,0:03:38,36.48,0.0,0.0,2.0,1.0,32.0,1.0,96.97,1.0,34.0,0.0,0.0,91.118,13432.17,0.0,13432.17,24438.896,2764.0,10140.621,8841.858,2410.0,5058.794,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,0.8479,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.38,1015.0,2674.0,162.588,1.0,13523.288,9172.0,22.06,218.0,600.0,2026-01-27,0.011967090501121914,0.012715033657442034,0.00037397157816005983,0.030303030303030304,0.02505609573672401,0.36333333333333334,5.057325355272999,1.0,0.00037397157816005983,0.2206,0.2915394679459224,0,1,Tuesday,1,2026,79,panjang (7-15 mnt),91,13,1,1,1.0,malaysia,1,2,3.6333333333333333,9715.533333333333,rendah
m2pYJeX2oqs,"MALAYSIA HEBOH! BANGLADESH PILIH KERETA API BUATAN INDONESIA, DULU NAIK ATAP SEKARANG NYAMAN","Jan 24, 2026",510.0,2663.0,0:03:44,43.93,1.0,80.0,0.0,0.0,60.0,2.0,96.77,0.0,12.0,0.0,0.0,195.152,11403.879,0.0,11403.879,20749.194,2344.0,10384.982,8852.045,1998.0,4355.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.7084,0.1748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.48,2018.0,2663.0,165.7266,0.0,11599.031,20850.0,8.93,224.0,510.0,2026-01-24,0.022530980097634247,0.004506196019526849,0.0,0.03225806451612903,0.027037176117161096,0.4392156862745098,4.3556256102140445,0.0,0.0,0.08929999999999999,0.12772182254196643,0,5,Saturday,1,2026,82,panjang (7-15 mnt),92,13,1,0,1.0,malaysia,1,1,3.7333333333333334,9941.866666666667,rendah
aiOo_9eQl_g,PASUKAN ELITE PERDAMAIAN INDONESIA DIAKUI PENTAGON SEBUT PASUKAN YANG DITAKUTI & BERBAHAYA,"Nov 12, 2025",620.0,2659.0,0:04:02,39.1,0.0,0.0,6.0,2.0,27.0,1.0,96.43,0.0,3.0,0.0,0.0,40.788,5694.534,0.0,5694.534,10365.507,1803.0,6696.064,5749.033,1548.0,2157.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.3786,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2659.0,179.0362,4.0,5735.322,17837.0,13.01,242.0,620.0,2025-11-12,0.010154193305754042,0.0011282437006393381,0.0,0.03571428571428571,0.011282437006393382,0.3903225806451613,2.15694697254607,4.0,0.001504324934185784,0.1301,0.14907215338902283,0,2,Wednesday,11,2025,155,panjang (7-15 mnt),90,12,1,0,1.0,amerika_barat,1,1,4.033333333333333,10724.633333333333,rendah
MXWaLd99yu8,KURANG AJAR‼️ MALAYSIA DESAK INDONESIA TAMPUNG & BERIKAN PULAU UNTUK ROHINGNYA,"Feb 3, 2026",643.0,2654.0,0:03:11,29.84,0.0,0.0,3.0,2.0,46.0,6.0,88.46,1.0,101.0,0.0,0.0,52.38,8286.999,0.0,8286.999,15080.975,2214.0,7666.993,6811.642,1967.0,3146.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.8374,0.2121,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2654.0,141.4726,1.0,8339.38,10568.0,16.03,191.0,643.0,2026-02-03,0.01733232856066315,0.038055764883195176,0.00037678975131876413,0.11538461538461539,0.05576488319517709,0.29704510108864696,3.1421929163526747,1.0,0.00037678975131876413,0.1603,0.2511355034065102,0,1,Tuesday,2,2026,72,panjang (7-15 mnt),78,11,0,1,1.0,malaysia,1,1,3.183333333333333,8448.566666666666,rendah
EtUA4hB6M-M,"AUSTRALIA-EROPA BERSATU TAMPAR WAJAH TRUMP “PERANG IRAN BUKAN URUSAN KAMI"" AS-ISRAEL NAIK PITAM!","Mar 19, 2026",600.0,2642.0,0:03:55,39.25,0.0,0.0,0.0,1.0,66.0,0.0,100.0,3.0,22.0,0.0,0.0,191.041,16814.927,0.0,16814.927,30592.341,3226.0,11376.847,9483.057,2689.0,6433.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.7224,0.1999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,2.58,1631.0,2642.0,172.8155,-1.0,17005.968,12497.0,14.6,235.0,600.0,2026-03-19,0.02498107494322483,0.008327024981074944,0.0011355034065102195,0.0,0.034443603330809994,0.39166666666666666,6.436778198334595,-1.0,-0.0003785011355034065,0.146,0.21141073857725853,0,3,Thursday,3,2026,28,panjang (7-15 mnt),96,13,1,0,1.0,amerika_barat,2,3,3.9166666666666665,10347.833333333332,rendah
vfdHofmAQW0,"HEBOH‼ MALAYSIA JADI LAWAKAN DUNIA, PRESENTER AMERIKA EJEK MALAYSIA","Oct 30, 2025",618.0,2639.0,0:03:58,38.58,0.0,0.0,3.0,0.0,21.0,2.0,91.3,2.0,18.0,0.0,0.0,130.231,5812.64,0.0,5812.64,10579.353,1676.0,7105.005,6312.263,1489.0,2269.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.1661,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2639.0,174.7793,3.0,5942.871,15258.0,15.09,238.0,618.0,2025-10-30,0.007957559681697613,0.006820765441455097,0.0007578628268283441,0.08695652173913043,0.015536187949981054,0.3851132686084142,2.251940507768094,3.0,0.0011367942402425162,0.1509,0.17295844802726437,0,3,Thursday,10,2025,168,panjang (7-15 mnt),67,9,1,1,1.0,malaysia,1,2,3.966666666666667,10468.033333333333,rendah
t53U7sdVMuk,"TAKUT HADAPI INDONESIA SENDIRIAN,MALAYSIA AJAK KAWAN INGGRIS DAN AUSTRALIA LAWAN INDONESIA","Feb 20, 2026",566.0,2634.0,0:04:08,43.91,0.0,0.0,1.0,1.0,70.0,4.0,94.59,5.0,38.0,0.0,0.0,99.555,18840.3,0.0,18840.3,34275.02,3308.0,11754.122,10361.252,2916.0,7190.529,0.0,2.0,53.0,0.0,0.0,0.0,0.0,0.0,14.0,0.7482,0.1904,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.73,842.0,2634.0,181.8618,0.0,18939.855,12946.0,13.7,248.0,566.0,2026-02-20,0.026575550493545937,0.01442672741078208,0.0018982536066818527,0.05405405405405406,0.04290053151100987,0.4381625441696113,7.190529612756264,0.0,0.0,0.13699999999999998,0.20346052834852463,0,4,Friday,2,2026,55,panjang (7-15 mnt),90,11,1,0,1.0,malaysia,1,1,4.133333333333334,10887.2,rendah
rNX3LZ_UnCA,OPM KOCAR-KACIR‼️ PESAN KERAS BUAT AUSTRALIA: BERHENTI MAIN DUA KAKI ATAU HADAPI KONSEKUENSI MATI‼️,"Mar 3, 2026",635.0,2632.0,0:04:33,43.13,0.0,0.0,2.0,1.0,62.0,1.0,98.41,4.0,33.0,0.0,0.0,126.635,15143.364,0.0,15143.364,27552.058,3187.0,10389.162,8645.139,2652.0,5799.791,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,1.2203,0.2098,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,3.74,1471.0,2632.0,200.2386,1.0,15269.999,12421.0,14.3,273.0,635.0,2026-03-03,0.023556231003039513,0.012537993920972644,0.001519756838905775,0.015873015873015872,0.037613981762917935,0.42992125984251967,5.801671352583586,1.0,0.00037993920972644377,0.14300000000000002,0.2118992029627244,0,1,Tuesday,3,2026,44,panjang (7-15 mnt),99,14,0,1,1.0,amerika_barat,1,1,4.55,11975.6,rendah
2TyE6hNYSF4,"PUTIN NGAMUK! SIAPA BERANI SENTUH INDONESIA, SIAP-SIAP HADAPI KEKUATAN RUSIA TANPA AMPUN!","May 24, 2025",501.0,2600.0,0:03:04,36.83,0.0,0.0,0.0,0.0,-4.0,0.0,100.0,5.0,3.0,0.0,0.0,10.701,7185.654,0.0,7185.654,13079.88,2342.0,6599.334,5584.919,1982.0,2772.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2313,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2600.0,133.2534,0.0,7196.356,10268.0,22.36,184.0,501.0,2025-05-24,-0.0015384615384615385,0.001153846153846154,0.0019230769230769232,-0.0,0.0015384615384615385,0.36726546906187624,2.7678292307692307,0.0,0.0,0.2236,0.25321386832878845,0,5,Saturday,5,2025,327,panjang (7-15 mnt),89,12,2,0,1.0,rusia,2,2,3.066666666666667,7973.333333333334,rendah
1AGbiWTvIso,"GEMPAR! TENTARA MALAYSIA PAMER F-35, PESAWAT SILUMAN RI MENYELUSUP TANPA TERDETEKSI RADAR JIRAN‼","Feb 4, 2026",530.0,2594.0,0:03:52,43.78,0.0,0.0,0.0,1.0,67.0,3.0,95.71,0.0,39.0,0.0,0.0,125.232,13276.374,0.0,13276.374,24152.948,2362.0,11176.746,10225.634,2161.0,5168.379,0.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,20.0,1.2646,0.1805,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.28,1174.0,2594.0,167.1827,-1.0,13401.606,12302.0,12.44,232.0,530.0,2026-02-04,0.025828835774865073,0.015034695451040863,0.0,0.04285714285714286,0.040863531225905934,0.4377358490566038,5.166386276021588,-1.0,-0.00038550501156515033,0.1244,0.21086002276052673,0,2,Wednesday,2,2026,71,panjang (7-15 mnt),96,13,1,1,1.0,malaysia,2,2,3.8666666666666667,10030.133333333333,rendah
rBFccay1iYA,"HEBOH! 500 JUTA BURUNG GAGAK BANTU IRAN RATAKAN AS & ISRAEL, TRUMP MURKA BESAR!","Mar 27, 2026",660.0,2594.0,0:04:55,44.73,0.0,0.0,1.0,1.0,55.0,2.0,96.49,7.0,18.0,0.0,0.0,199.913,18772.041,0.0,18772.041,34033.766,3774.0,11540.782,9017.956,2949.0,7326.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.9229,0.2166,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.99,1807.0,2594.0,212.7256,0.0,18971.954,8785.0,21.9,295.0,660.0,2026-03-27,0.02120277563608327,0.006939090208172706,0.0026985350809560524,0.03508771929824561,0.03084040092521203,0.44696969696969696,7.313783346183501,0.0,0.0,0.21899999999999997,0.29527603870233354,0,4,Friday,3,2026,20,panjang (7-15 mnt),79,14,1,0,1.0,israel_palestina,1,2,4.916666666666667,12753.833333333334,rendah
GlqGFLzfRGU,ISRAEL TERBAKAR! IRAN LUNCURKAN RUDAL KHORRAMSHAHR-4 DEMI BALAS PEMBANTAIAN NYAWA ANAK-ANAK!,"Mar 8, 2026",540.0,2583.0,0:03:45,41.85,0.0,0.0,0.0,0.0,59.0,3.0,95.16,6.0,15.0,0.0,0.0,160.053,15183.493,0.0,15183.493,27623.76,3141.0,10803.191,8794.575,2557.0,5942.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.3389,0.1832,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.06,881.0,2583.0,162.1333,0.0,15343.545,10532.0,17.76,225.0,540.0,2026-03-08,0.022841656987998452,0.005807200929152149,0.0023228803716608595,0.04838709677419355,0.03097173828881146,0.4166666666666667,5.9402032520325205,0.0,0.0,0.1776,0.24525256361564754,0,6,Sunday,3,2026,39,panjang (7-15 mnt),92,11,1,0,1.0,israel_palestina,1,3,3.75,9686.25,rendah
Go4tZkPhAwM,GEGER! MALAYSIA-SINGAPURA KETAKUTAN! MEGAPROYEK INDONESIA BIKIN NEGARA TETANGGA TERSUNGKUR!,"Mar 17, 2026",600.0,2578.0,0:04:19,43.28,0.0,0.0,1.0,0.0,68.0,1.0,98.55,6.0,15.0,0.0,0.0,192.341,16814.764,0.0,16814.764,30593.832,3473.0,10556.878,8809.05,2898.0,6614.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.6852,0.1999,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.23,1707.0,2578.0,185.9433,1.0,17007.106,11918.0,15.31,259.0,600.0,2026-03-17,0.026377036462373934,0.0058184639255236615,0.0023273855702094647,0.014492753623188406,0.03452288595810706,0.43166666666666664,6.597015515903801,1.0,0.0003878975950349108,0.1531,0.21631146165464005,0,1,Tuesday,3,2026,30,panjang (7-15 mnt),91,9,2,0,1.0,malaysia,1,1,4.316666666666666,11128.366666666667,rendah
Nym_4KVY0Hg,"SINGAPURA MARAH BESAR! KAPAL VIETNAM TOLAK BERSANDAR DI PELABUHAN SINGAPURA, AUTO SEPERTI KUBURAN","Feb 3, 2026",570.0,2573.0,0:03:23,35.65,0.0,0.0,1.0,0.0,55.0,2.0,96.49,3.0,11.0,0.0,0.0,209.244,20921.333,0.0,20921.333,38054.865,2616.0,16118.113,14546.967,2361.0,8218.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.7029,0.1916,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.16,742.0,2573.0,145.2474,1.0,21130.577,11711.0,12.58,203.0,570.0,2026-02-03,0.02137582588418189,0.004275165176836378,0.001165954139137194,0.03508771929824561,0.02681694520015546,0.356140350877193,8.212427905169063,1.0,0.000388651379712398,0.1258,0.21970796686875588,0,1,Tuesday,2,2026,72,panjang (7-15 mnt),97,13,1,0,1.0,lainnya,0,0,3.3833333333333333,8705.316666666666,rendah
m2pYD4ElMPg,DUNIA TERKEJUT‼️IRAN MINTA INDONESIA HANCURKAN PROPAGANDA ISRAEL❗GANDENG ARAB SATUKAN TIMUR TENGAH⁉️,"Jul 5, 2025",513.0,2572.0,0:02:50,33.25,0.0,0.0,5.0,2.0,-2.0,0.0,100.0,3.0,5.0,0.0,0.0,34.845,5747.122,0.0,5747.122,10461.501,1836.0,6302.109,5697.985,1660.0,2255.267,0.0,3.0,69.0,0.0,0.0,0.0,0.0,0.0,9.0,0.455,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2572.0,121.8781,3.0,5781.967,14533.0,14.61,170.0,513.0,2025-07-05,-0.0007776049766718507,0.0019440124416796269,0.0011664074650077762,-0.0,0.0023328149300155523,0.3313840155945419,2.248043157076205,3.0,0.0011664074650077762,0.1461,0.1769765361590862,0,5,Saturday,7,2025,285,panjang (7-15 mnt),100,11,1,1,1.0,israel_palestina,1,1,2.8333333333333335,7287.333333333334,rendah
1AvuBbFPGEM,RI LAKUKAN SIMULASI PERANG BESAR! PULUHAN KAPAL PERANG TEMPUR & RUDAL BALISTIK DIKERAHKAN,"Feb 18, 2026",602.0,2560.0,0:03:28,34.61,0.0,0.0,1.0,2.0,60.0,1.0,98.36,2.0,7.0,0.0,0.0,59.892,13977.832,0.0,13977.832,25431.071,2783.0,10123.834,9138.006,2512.0,5483.486,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,7.0,0.371,0.2003,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.24,581.0,2560.0,148.164,-1.0,14037.724,9846.0,16.41,208.0,602.0,2026-02-18,0.0234375,0.002734375,0.00078125,0.01639344262295082,0.026953125,0.34551495016611294,5.4834859375,-1.0,-0.000390625,0.1641,0.2600040625634776,0,2,Wednesday,2,2026,57,panjang (7-15 mnt),89,13,1,0,1.0,militer_tni,2,3,3.466666666666667,8874.666666666668,rendah
EH3oRPQOHhY,"BORONG 2 LUSIN JET TEMPUR ITALIA, INDONESIA SIAP BUNGKAM GERTAKAN MALAYSIA!","Jan 30, 2026",540.0,2541.0,0:03:25,38.04,0.0,0.0,0.0,0.0,75.0,2.0,97.4,2.0,12.0,0.0,0.0,149.368,12758.145,0.0,12758.145,23209.582,2143.0,12094.623,10830.416,1919.0,5084.687,0.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,13.0,0.7408,0.1833,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.28,779.0,2541.0,144.9993,0.0,12907.513,13070.0,13.76,205.0,540.0,2026-01-30,0.0295159386068477,0.004722550177095631,0.0007870916961826052,0.025974025974025976,0.03502558048012593,0.37962962962962965,5.079698150334514,0.0,0.0,0.1376,0.19441469013006887,0,4,Friday,1,2026,76,panjang (7-15 mnt),75,11,0,0,1.0,malaysia,1,1,3.4166666666666665,8681.75,rendah
zl6bTJxFX3A,MARCHINGBAND TNI GAGAH DI PRANCIS SEMENTARA JIRAN GAGAL ATRAKSI NETIZEN:KAYAK ANAK SD LAGI LATIHAN‼️,"Jul 15, 2025",626.0,1481443.0,0:04:01,38.51,151.0,16610.0,6539.0,204.0,18224.0,437.0,97.66,1024.0,2200.0,0.0,37.0,233156.435,5039988.199,0.0,5039988.199,9163369.963,1022612.0,10662.893,8960.749,859370.0,3675.642,0.0,1051.0,35041.0,3907837.668,39.0,171177.798,182331.591,-10223.17,24889.0,1741.2785,0.2079,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1481443.0,99195.2705,6335.0,5445254.187,12693338.0,9.5,241.0,626.0,2025-07-15,0.012301519531969844,0.0014850385738769565,0.0006912179543863652,0.023417823267777717,0.014477776060233165,0.38498402555910544,3.6756420510272756,6335.0,0.004276236075232054,0.095,0.11671027746996102,0,1,Tuesday,7,2025,275,panjang (7-15 mnt),100,14,0,1,1.0,malaysia,1,2,4.016666666666667,5950462.716666667,viral
KAqnuJ0W8Jo,NEGARA ARAB & MALAYSIA TERDIAM MELIHAT INDONESIA BERI BANTUAN KE PALESTINA TEROBOS LANGIT ISRAEL,"Aug 23, 2025",740.0,1387076.0,0:04:53,39.63,120.0,11080.0,7680.0,246.0,21563.0,276.0,98.74,3383.0,3140.0,400372.074,1.0,178415.839,5946279.411,0.0,5946279.411,10811004.43,1208116.0,11620.513,8948.648,930338.0,4704.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15388.0,1391.409,0.2414,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,4.56,1622.0,1387076.0,112988.6315,7434.0,6525067.323,9151814.0,11.45,293.0,740.0,2025-08-23,0.015545651427895804,0.0022637548339096056,0.002438943504177132,0.012637941297678465,0.02024834976598254,0.39594594594594595,4.7041887560595095,7434.0,0.005359475616332487,0.11449999999999999,0.15156295790102378,0,5,Saturday,8,2025,236,panjang (7-15 mnt),96,14,1,0,1.0,israel_palestina,2,3,4.883333333333334,6773554.466666667,viral
